reservation_status,reservation_status_date,Booking_id
Check-Out,19-10-2015,d9814c47
Check-Out,20-10-2015,a6ba0d32
Check-Out,23-10-2015,36188732
Check-Out,18-10-2015,c3ebf016
Canceled,14-10-2015,7add618e
Check-Out,24-10-2015,049645bc
Check-Out,25-10-2015,1d0d7dc1
Canceled,22-09-2015,077dd96e
Check-Out,22-10-2015,4ec3d378
Canceled,23-09-2015,200d18f6
Canceled,23-09-2015,b49fc4dc
Canceled,14-10-2015,a7c1f8da
Check-Out,25-10-2015,d2c4d7e1
Check-Out,25-10-2015,3cde880e
Canceled,22-07-2015,387a9994
Check-Out,25-10-2015,f29e4a45
Check-Out,25-10-2015,7b18d974
Canceled,07-09-2015,1afcdb0a
Canceled,08-10-2015,5b982fa6
Check-Out,25-10-2015,4ff3ae02
Check-Out,28-10-2015,5aba1df0
Check-Out,27-10-2015,1ea8d5fe
Canceled,06-07-2015,3.28E+81
Canceled,06-07-2015,d5a48340
Check-Out,20-10-2015,c5d1a151
Check-Out,21-10-2015,68824694
Check-Out,21-10-2015,c997d633
Check-Out,21-10-2015,fa96bd9d
Check-Out,20-10-2015,50a3340d
Check-Out,21-10-2015,06e8fac5
Check-Out,22-10-2015,035f12d2
Check-Out,22-10-2015,5afa73d4
Check-Out,22-10-2015,c53a6a30
Check-Out,23-10-2015,2984f193
Check-Out,24-10-2015,8230d452
Check-Out,24-10-2015,3401e4db
Check-Out,24-10-2015,c01ab512
Check-Out,24-10-2015,55332cb7
Check-Out,24-10-2015,e201c324
Check-Out,24-10-2015,5026b8fb
Check-Out,24-10-2015,c689b726
Check-Out,24-10-2015,9fb75f60
Check-Out,24-10-2015,26840fb4
Canceled,09-10-2015,bd2fcff2
Check-Out,24-10-2015,490739d8
Check-Out,24-10-2015,5ae82b05
Check-Out,24-10-2015,449d7199
Check-Out,24-10-2015,db67db3a
Check-Out,24-10-2015,56a0d850
Check-Out,24-10-2015,c5968094
Check-Out,24-10-2015,d959f85e
Check-Out,24-10-2015,220fe7ba
Check-Out,24-10-2015,26299b68
Check-Out,24-10-2015,eddd2aa6
Check-Out,24-10-2015,4f35d6dd
Check-Out,24-10-2015,f34df2fc
Check-Out,24-10-2015,7e92ccac
Check-Out,24-10-2015,820b7bbb
Check-Out,24-10-2015,617d6346
Check-Out,26-10-2015,322452b7
Check-Out,26-10-2015,b0c9cd31
Check-Out,27-10-2015,b14b4989
Check-Out,30-10-2015,93fb273c
Canceled,23-06-2015,3edeb446
Check-Out,05-11-2015,87cff55b
Check-Out,21-10-2015,03a7a6b9
Check-Out,21-10-2015,1061c93c
Check-Out,21-10-2015,2454d58e
Check-Out,22-10-2015,a1abfc1f
Check-Out,22-10-2015,6f8eb26b
Check-Out,25-10-2015,2824e4c2
Check-Out,25-10-2015,de6bfc01
Canceled,01-10-2015,8696fef8
Check-Out,27-10-2015,9aaffd0d
Check-Out,27-10-2015,8cc8dac3
Check-Out,29-10-2015,f2bf7f18
Check-Out,30-10-2015,9227065f
Canceled,10-04-2015,a33f91b4
Check-Out,21-10-2015,6859afa4
Check-Out,21-10-2015,a67394d9
Canceled,20-10-2015,720cdacd
Canceled,02-10-2015,5086227d
Canceled,02-10-2015,60a8a712
Canceled,19-10-2015,797b842e
Canceled,02-10-2015,48d2b4ac
Check-Out,23-10-2015,d5532091
Check-Out,23-10-2015,3a4c906b
Canceled,02-10-2015,6e43e38a
Check-Out,24-10-2015,aa921cc9
Check-Out,24-10-2015,6447d7a8
Check-Out,24-10-2015,21c03058
Check-Out,25-10-2015,ab1bf319
Check-Out,25-10-2015,9c3780b5
Canceled,20-08-2015,76a54ddc
Canceled,25-06-2015,64909201
Canceled,06-10-2015,90baac6d
Canceled,10-07-2015,2935d762
Check-Out,28-10-2015,2f15095c
Check-Out,28-10-2015,6cff6447
Check-Out,28-10-2015,f2b57c97
Check-Out,28-10-2015,a09e9c4b
Check-Out,28-10-2015,5019a677
Canceled,10-07-2015,f174ec54
Check-Out,28-10-2015,0f21406c
Canceled,05-10-2015,7416fec7
Check-Out,26-10-2015,0c1a798c
Check-Out,26-10-2015,19d747cf
Check-Out,26-10-2015,6e2fd987
Check-Out,27-10-2015,5912cdd2
Check-Out,29-10-2015,3faa8f8a
Check-Out,29-10-2015,539b3f3a
Check-Out,29-10-2015,a2a0b9c7
Check-Out,29-10-2015,9f54625c
No-Show,22-10-2015,1552a06a
Check-Out,29-10-2015,7c0e3ba6
Canceled,20-10-2015,54f7a780
Check-Out,26-10-2015,f6823d37
Check-Out,26-10-2015,1c42151e
Canceled,26-08-2015,54aef90d
Check-Out,26-10-2015,8c9b69b2
Check-Out,26-10-2015,b5012706
Check-Out,26-10-2015,b707c799
Check-Out,26-10-2015,ba6ec963
Check-Out,26-10-2015,58466885
Check-Out,26-10-2015,8adee084
Check-Out,26-10-2015,52c08efe
Check-Out,29-10-2015,9186310e
Check-Out,29-10-2015,9a654e96
Check-Out,29-10-2015,ea52045e
Check-Out,25-10-2015,a97803c3
Check-Out,25-10-2015,20873afd
Check-Out,25-10-2015,42173826
Check-Out,25-10-2015,e587e5fe
Canceled,08-10-2015,7adda7e0
No-Show,22-10-2015,a389cb48
Check-Out,25-10-2015,4e9c33e0
Check-Out,26-10-2015,a4a2b6e1
Check-Out,24-10-2015,01e190f4
Check-Out,24-10-2015,35ce00c4
Check-Out,24-10-2015,d3a8143f
Check-Out,25-10-2015,6d233f80
Check-Out,25-10-2015,930d363a
Check-Out,25-10-2015,7382b520
Check-Out,25-10-2015,5c6b922e
Check-Out,25-10-2015,c5eaa13d
Check-Out,25-10-2015,f32616d5
Check-Out,25-10-2015,a1c8e403
Check-Out,25-10-2015,004a1125
Check-Out,26-10-2015,78bbaed5
Check-Out,27-10-2015,6c3c2a1f
Check-Out,27-10-2015,6dd2208f
Check-Out,27-10-2015,a1834989
Check-Out,28-10-2015,f2eaa9c3
Check-Out,28-10-2015,42d2271e
Check-Out,29-10-2015,ee05c3a3
Check-Out,30-10-2015,9f4be51e
Canceled,18-05-2015,63ac85c0
Canceled,18-05-2015,24705d03
Check-Out,30-10-2015,d04c7d78
Canceled,18-05-2015,00ce366d
Canceled,18-05-2015,844e25f3
Canceled,02-09-2015,9cc9e6c0
Check-Out,30-10-2015,153c9637
Check-Out,03-11-2015,f43648e5
Check-Out,07-11-2015,c1fffbef
Check-Out,25-10-2015,4.85E+100
Check-Out,25-10-2015,0f0d492b
Check-Out,26-10-2015,2f67bda5
Check-Out,26-10-2015,3fcaeaad
Canceled,20-10-2015,089627af
Check-Out,25-10-2015,71168312
Canceled,20-07-2015,bd6a2109
Check-Out,25-10-2015,90be688e
Canceled,26-06-2015,d379b4e3
Canceled,26-06-2015,396242c4
Canceled,26-06-2015,b053d23b
Canceled,26-06-2015,637fcdb1
Canceled,26-06-2015,2f413194
Canceled,26-06-2015,9acfc949
Canceled,26-06-2015,dabaaa31
Canceled,26-06-2015,0133d26f
Canceled,26-06-2015,0e1109ad
Canceled,26-06-2015,bc2d2b09
Canceled,26-06-2015,319f74cc
Canceled,26-06-2015,a71bff99
Canceled,26-06-2015,22b82e98
Canceled,26-06-2015,9ec5daed
Canceled,26-06-2015,c7697383
Canceled,26-06-2015,042ee3fa
Canceled,26-06-2015,924dd0f3
Canceled,26-06-2015,12a44a3b
Canceled,24-09-2015,cddbf980
Canceled,26-06-2015,a62be12a
Canceled,26-06-2015,35c37b25
Canceled,26-06-2015,0b7edac4
Canceled,26-06-2015,d907ff88
Canceled,26-06-2015,1a5b7b92
Canceled,26-06-2015,a5b30a41
Canceled,24-09-2015,077649a0
Canceled,26-06-2015,f4fe62fa
Canceled,26-06-2015,9c0c96a9
Canceled,26-06-2015,d60bfcfa
Canceled,26-06-2015,98ad5a09
Canceled,26-06-2015,a5ad2c46
Canceled,26-06-2015,d7d740f4
Canceled,26-06-2015,3595a642
Canceled,26-06-2015,e8db7cb0
Canceled,26-06-2015,d58f5359
Canceled,26-06-2015,c4215cfa
Canceled,26-06-2015,427e44f2
Canceled,26-08-2015,8300b841
Check-Out,26-10-2015,f5cf0104
No-Show,24-10-2015,2d051e22
Check-Out,27-10-2015,7c9a1f5e
Canceled,20-10-2015,7095ab8d
No-Show,24-10-2015,0ce90835
Check-Out,28-10-2015,7f9701d3
Check-Out,28-10-2015,fa000d90
Check-Out,29-10-2015,67c99a99
Canceled,07-07-2015,d0961b13
Check-Out,30-10-2015,1121463b
Canceled,03-10-2015,894365df
Canceled,03-10-2015,88c51899
Check-Out,31-10-2015,2d98195f
Check-Out,03-11-2015,1fcb46e9
Check-Out,04-11-2015,34671b2a
Check-Out,25-10-2015,555a89e8
Canceled,26-06-2015,367e9564
Canceled,26-06-2015,a75719c8
Canceled,26-06-2015,4969383d
Canceled,26-06-2015,a2b0aeac
Canceled,26-06-2015,7f5a476a
Check-Out,25-10-2015,597e5890
Canceled,10-10-2015,59fb04a3
Check-Out,31-10-2015,759bed78
Check-Out,31-10-2015,dcb7f9d9
Check-Out,01-11-2015,c7ac84d1
Check-Out,01-11-2015,ec07b89c
Check-Out,02-11-2015,25ff82ae
Check-Out,26-10-2015,ed4e4171
Check-Out,27-10-2015,a38c796b
Canceled,14-10-2015,8f1c145a
Canceled,14-10-2015,8425886
Check-Out,31-10-2015,5a9ab8d2
Canceled,26-10-2015,79224ce1
Check-Out,17-11-2015,54775f77
Canceled,10-10-2015,61fd75eb
Canceled,10-10-2015,97fdf352
Canceled,10-10-2015,1a048fbe
Canceled,10-10-2015,b967d15a
Canceled,10-10-2015,35dc452d
Check-Out,28-10-2015,3c3d712b
Check-Out,28-10-2015,8bf36816
Check-Out,28-10-2015,e0f87e2a
Check-Out,28-10-2015,9dcf9938
Check-Out,28-10-2015,75be9f19
No-Show,27-10-2015,f5e774f1
Check-Out,29-10-2015,b4f9616a
Check-Out,29-10-2015,75929d41
Check-Out,29-10-2015,214186a9
Check-Out,29-10-2015,ad91138c
Check-Out,29-10-2015,5a7ad8ad
Check-Out,30-10-2015,c4c0e16e
Check-Out,31-10-2015,2bddb87a
Check-Out,31-10-2015,e0ecb26b
Check-Out,03-11-2015,9bad0b77
Check-Out,03-11-2015,98e18f65
Check-Out,29-10-2015,cb873327
Check-Out,29-10-2015,6db4ecbc
Check-Out,29-10-2015,666672b7
Check-Out,29-10-2015,317b24f8
Check-Out,04-11-2015,37a54007
Check-Out,04-11-2015,bb38b889
Check-Out,04-11-2015,4397d050
Check-Out,04-11-2015,708c5bdf
Check-Out,29-10-2015,1789f188
Check-Out,30-10-2015,f9352e34
Check-Out,30-10-2015,7a56abc6
Check-Out,30-10-2015,651b05c7
Check-Out,31-10-2015,abbb9c30
Check-Out,31-10-2015,d5e22b7f
Check-Out,30-10-2015,7f8cfd06
Canceled,26-10-2015,6848b42c
Check-Out,01-11-2015,e5d074b0
Check-Out,01-11-2015,af9f5842
Check-Out,01-11-2015,59d4ad64
Check-Out,01-11-2015,31b81ca7
Check-Out,02-11-2015,d8ef4835
Canceled,29-09-2015,5cc06002
Check-Out,03-11-2015,9321b078
Check-Out,31-10-2015,941db85e
Check-Out,31-10-2015,7e20fd22
Check-Out,31-10-2015,d75fc1f3
Check-Out,01-11-2015,0bef3e77
Check-Out,01-11-2015,ebf468e4
Check-Out,01-11-2015,8c9b60cf
Check-Out,01-11-2015,0c217168
Check-Out,01-11-2015,a715eca9
Check-Out,01-11-2015,881c8593
Check-Out,01-11-2015,3fc3a4a7
Check-Out,02-11-2015,de72e09f
Check-Out,30-10-2015,aae5db73
Check-Out,01-11-2015,dbd998bd
Check-Out,01-11-2015,09da69d2
Check-Out,02-11-2015,0bf6c77b
Check-Out,02-11-2015,b73145a3
Check-Out,02-11-2015,d2d92af9
Check-Out,02-11-2015,1cab63dc
Check-Out,02-11-2015,421c0f0b
Check-Out,02-11-2015,9dc9448b
Check-Out,02-11-2015,d5dfe375
Check-Out,03-11-2015,d558c47a
Check-Out,06-11-2015,599c5e91
Check-Out,07-11-2015,02c6dba0
Check-Out,31-10-2015,8fe98656
Check-Out,01-11-2015,8c17a4b3
Check-Out,01-11-2015,cbf157e9
Canceled,26-10-2015,b3c84cc2
Canceled,26-10-2015,1c2694ca
Check-Out,01-11-2015,eecee400
Canceled,26-10-2015,3d4fb10f
Check-Out,01-11-2015,85ab3af7
Canceled,26-10-2015,8a099cbe
Canceled,29-10-2015,ee26b96b
Check-Out,01-11-2015,b1ff9db3
Check-Out,01-11-2015,56bd32b5
Check-Out,01-11-2015,9196427
Check-Out,01-11-2015,4f79a3b2
Check-Out,01-11-2015,b4b1ae5f
Check-Out,01-11-2015,f613e36d
Canceled,29-10-2015,d3788f07
Canceled,26-10-2015,1a3840ad
Canceled,26-10-2015,38198326
Canceled,26-10-2015,781bae50
Check-Out,01-11-2015,caf65c02
Canceled,26-10-2015,1426f67e
Check-Out,01-11-2015,5750efca
Canceled,26-10-2015,57ceed55
Canceled,26-10-2015,2bcbfeef
Check-Out,01-11-2015,839e2002
Canceled,29-10-2015,7924301c
Check-Out,01-11-2015,e75a4189
Canceled,26-10-2015,018acdba
Canceled,26-10-2015,aff68e30
Check-Out,01-11-2015,edc7b248
Check-Out,01-11-2015,7b8351ad
Check-Out,01-11-2015,45c1280c
Canceled,30-10-2015,3a984b2d
Check-Out,01-11-2015,ed4764ef
Check-Out,01-11-2015,122b88be
Check-Out,01-11-2015,e921f79e
Check-Out,01-11-2015,e0e26cdb
Check-Out,01-11-2015,84a5dcad
Check-Out,01-11-2015,94f4e331
Canceled,29-10-2015,7c2ef146
Check-Out,01-11-2015,fe2177c4
Check-Out,01-11-2015,109501eb
Check-Out,01-11-2015,ff000e2e
Check-Out,01-11-2015,f020cd64
Canceled,26-10-2015,47c88d0d
Canceled,26-10-2015,ce0c9fbe
Canceled,26-10-2015,8b38605c
Canceled,26-10-2015,55636034
Canceled,26-10-2015,76243a88
Canceled,31-10-2015,28c6ab83
Check-Out,01-11-2015,45d32a5a
Canceled,20-08-2015,364c461b
Check-Out,02-11-2015,19176db0
Canceled,20-10-2015,d072e0f7
Check-Out,02-11-2015,540c42ed
Check-Out,02-11-2015,129e410b
Check-Out,02-11-2015,0fdfe30b
Check-Out,02-11-2015,887df1b4
Check-Out,03-11-2015,38f18e57
Canceled,09-10-2015,cf3b68c3
Canceled,02-10-2015,23c3231c
Canceled,02-10-2015,43c609dc
Canceled,21-09-2015,2f5847b7
Check-Out,06-11-2015,931f0409
Canceled,11-09-2015,67adecb7
Check-Out,07-11-2015,2bcbd92f
Canceled,04-09-2015,9403f3b8
Check-Out,07-11-2015,8964646f
No-Show,01-11-2015,4c1ad308
No-Show,01-11-2015,ef44fe59
Check-Out,02-11-2015,c112705a
Check-Out,02-11-2015,cfcb03db
Check-Out,02-11-2015,b6bac76f
No-Show,01-11-2015,81fb5d3f
Check-Out,06-11-2015,36fa5dcb
Canceled,15-10-2015,60aa564c
Check-Out,10-11-2015,563764f6
Check-Out,07-11-2015,681657ea
Check-Out,07-11-2015,7a752659
Check-Out,07-11-2015,fd41b01d
Check-Out,05-11-2015,ed8b4310
Check-Out,08-11-2015,59f4ac1f
Check-Out,09-11-2015,b63091e9
Check-Out,09-11-2015,9844ee33
Check-Out,09-11-2015,5de8b895
Canceled,10-10-2015,366c3353
Canceled,10-10-2015,9916c5b8
Canceled,10-10-2015,09a238c2
Canceled,10-10-2015,02f050bf
Canceled,10-10-2015,01a3ec15
Canceled,10-10-2015,e4fff864
Canceled,10-10-2015,c76adbc6
Check-Out,03-11-2015,3e62a46f
Check-Out,04-11-2015,3359482c
Check-Out,04-11-2015,cbfc66e4
Check-Out,04-11-2015,917d53a2
Check-Out,04-11-2015,0d8347e2
Check-Out,04-11-2015,a534e2cd
Check-Out,05-11-2015,7b75abc0
Canceled,03-11-2015,8ec2ed9d
Check-Out,06-11-2015,431a3730
Check-Out,06-11-2015,973f34c2
Check-Out,07-11-2015,33d59c63
Check-Out,07-11-2015,09a6ca36
Canceled,08-10-2015,0d733885
Check-Out,07-11-2015,d576626b
Check-Out,07-11-2015,aa88f249
Canceled,08-10-2015,0e0742d6
Check-Out,10-11-2015,fa43e020
Check-Out,05-11-2015,1960d657
Check-Out,15-11-2015,ee1a59ef
Check-Out,16-11-2015,b1306078
Check-Out,16-11-2015,df893123
Check-Out,16-11-2015,26ce338d
Check-Out,16-11-2015,3e2ab950
Check-Out,16-11-2015,289fd7ed
Check-Out,16-11-2015,11a9d1fe
Check-Out,16-11-2015,59dbfc53
Check-Out,05-11-2015,93899f96
Check-Out,05-11-2015,c0229db8
Check-Out,06-11-2015,56193b61
Check-Out,06-11-2015,accedaad
Canceled,16-09-2015,abaf6df4
Canceled,22-10-2015,6fd217ce
Canceled,22-10-2015,6e5fb445
Check-Out,15-11-2015,ed057fb3
Check-Out,06-11-2015,5d03e5ca
Check-Out,06-11-2015,bb45535e
Check-Out,06-11-2015,97fa474f
Check-Out,11-11-2015,51b90539
Check-Out,11-11-2015,1cd11951
Check-Out,15-11-2015,8d9ee8fc
Check-Out,15-11-2015,48ca3939
Check-Out,15-11-2015,a06b6215
Check-Out,07-11-2015,20321b1b
Check-Out,07-11-2015,f9a7ca56
Check-Out,07-11-2015,b83aa8a6
Check-Out,07-11-2015,b823eb59
Check-Out,08-11-2015,ffd37818
Check-Out,08-11-2015,2645ee54
Check-Out,08-11-2015,32f7c9ad
Check-Out,08-11-2015,6a6f4c70
Check-Out,10-11-2015,d94e3b78
Canceled,28-09-2015,feb0d39e
Canceled,28-09-2015,e33dafa3
Check-Out,15-11-2015,c0fae7fe
Check-Out,17-11-2015,0dc49370
Check-Out,17-11-2015,338b87a4
Check-Out,17-11-2015,46b12286
Check-Out,17-11-2015,ce5e6cc9
Check-Out,15-11-2015,8adacc00
Check-Out,15-11-2015,69ddcbae
Check-Out,07-11-2015,3f972e8c
Check-Out,08-11-2015,a1e924fc
Check-Out,08-11-2015,f406e48e
Canceled,20-10-2015,84c51e3b
Canceled,09-10-2015,a6d3aa4b
Check-Out,08-11-2015,7f62a9bd
Canceled,04-11-2015,45eb49f9
Canceled,09-10-2015,27bc4709
Check-Out,08-11-2015,88b9d94b
Check-Out,09-11-2015,185ed26b
Check-Out,10-11-2015,990df1fd
Check-Out,12-11-2015,a5199819
Check-Out,12-11-2015,1cf37958
Check-Out,14-11-2015,c47dc392
Check-Out,14-11-2015,68de931f
Canceled,10-10-2015,79474164
Canceled,10-10-2015,50a7b8c3
Canceled,10-10-2015,7f89b7f3
Canceled,10-07-2015,ccc8a96c
Check-Out,15-11-2015,e755b2a6
Canceled,01-10-2015,f25d0c75
Check-Out,15-11-2015,6f6f085b
Canceled,04-11-2015,21b4b00d
Check-Out,15-11-2015,e7d93499
Canceled,10-10-2015,fa7f26ee
Canceled,10-10-2015,c96b7a53
Check-Out,15-11-2015,39856a94
Check-Out,15-11-2015,56716a5e
Check-Out,15-11-2015,2893f509
Canceled,10-10-2015,4475e411
Canceled,10-10-2015,2ac46dd8
Check-Out,15-11-2015,9fd37170
Canceled,10-10-2015,98ab0338
Canceled,10-10-2015,fd844feb
Check-Out,15-11-2015,31316389
Check-Out,15-11-2015,ab8a601b
Canceled,01-10-2015,c2c9fbe5
Canceled,10-07-2015,abd26a49
Check-Out,17-11-2015,f47edcbf
Canceled,28-10-2015,51d9e9ab
Check-Out,10-11-2015,3f54d68b
Canceled,26-10-2015,06cc34ce
Canceled,21-10-2015,f3cfb363
Check-Out,14-11-2015,3164e4c5
Check-Out,14-11-2015,f1aaaaf5
Check-Out,15-11-2015,c6704935
Check-Out,15-11-2015,32bcf93f
Check-Out,15-11-2015,88353d3d
Check-Out,15-11-2015,fb923d4a
Check-Out,15-11-2015,2895967c
Check-Out,15-11-2015,8c78dc31
Check-Out,15-11-2015,d7ea93bc
Canceled,23-10-2015,479c15a3
Canceled,30-10-2015,dbc7532e
Check-Out,09-11-2015,363cdd6e
Check-Out,10-11-2015,cbfd8801
Check-Out,10-11-2015,82fcad85
Check-Out,10-11-2015,192eb860
Check-Out,11-11-2015,d77f88a7
Canceled,09-11-2015,6d8728d4
Check-Out,10-11-2015,ab935ced
Check-Out,12-11-2015,9f5ee027
Check-Out,13-11-2015,05eae0c1
Check-Out,13-11-2015,97dfc1e5
No-Show,09-11-2015,93dac386
No-Show,09-11-2015,3d824e6b
Check-Out,15-11-2015,d8e5f2e1
Check-Out,15-11-2015,a3d49565
Check-Out,13-11-2015,4.23E+08
No-Show,09-11-2015,d789763d
Check-Out,16-11-2015,bff4c99e
Check-Out,12-11-2015,9ba77aa7
Check-Out,12-11-2015,99131734
Canceled,10-10-2015,898281ad
Canceled,10-10-2015,f8e38dfd
Canceled,10-10-2015,57935e2e
Canceled,16-10-2015,a3d52eb7
Canceled,10-10-2015,c0dd3c57
Check-Out,15-11-2015,11a4eac4
Check-Out,12-11-2015,f3053497
Check-Out,12-11-2015,6a857cb3
Canceled,10-10-2015,39525383
Canceled,10-10-2015,b4462439
Check-Out,15-11-2015,d53621bc
Canceled,10-10-2015,9f1064cc
Canceled,11-11-2015,e5aab4c2
Canceled,10-10-2015,11ba10db
Canceled,22-09-2015,cccce9fc
Check-Out,15-11-2015,daa29e31
Check-Out,15-11-2015,bb916ff5
Check-Out,15-11-2015,4192a047
Canceled,10-10-2015,e4baccb5
Canceled,05-11-2015,b173bb2c
Check-Out,15-11-2015,1f37f3ce
Check-Out,15-11-2015,31351c64
Check-Out,15-11-2015,1793ac00
Check-Out,15-11-2015,92f3ea71
Canceled,10-10-2015,d7a00c3b
Canceled,10-10-2015,a62aa145
Canceled,10-10-2015,9a86bf24
Check-Out,15-11-2015,d0a2d7f6
Canceled,22-10-2015,c10e1b35
Check-Out,15-11-2015,1959047f
Check-Out,15-11-2015,ec715847
Canceled,10-10-2015,dbcdff2c
Canceled,10-10-2015,3516a382
Canceled,10-10-2015,53deb3d5
Check-Out,15-11-2015,56624acc
Canceled,22-09-2015,ed779c3d
Check-Out,15-11-2015,a130c470
Canceled,05-11-2015,19bf1ee8
Check-Out,16-11-2015,853511a8
Check-Out,16-11-2015,71ed711b
Check-Out,14-11-2015,efb9fc7b
Canceled,22-10-2015,7fe2a805
Check-Out,14-11-2015,ea0ffef8
Canceled,10-10-2015,d7c79ef3
Canceled,10-10-2015,350e111f
Check-Out,14-11-2015,9ae47293
Canceled,10-10-2015,fa0ffb34
Canceled,10-10-2015,1e1677b0
Canceled,10-10-2015,7c0fb488
Canceled,10-10-2015,ef8971cd
Canceled,10-10-2015,1cf43b80
Check-Out,15-11-2015,7e53aee7
Check-Out,15-11-2015,f88717e4
Check-Out,15-11-2015,6f2dc8d3
Check-Out,15-11-2015,0bb91513
Check-Out,15-11-2015,655d6555
Check-Out,15-11-2015,699ffe85
Check-Out,15-11-2015,52045078
Canceled,09-11-2015,56648477
Check-Out,15-11-2015,cea366e8
Canceled,10-10-2015,7d50834e
Canceled,10-10-2015,dedfe6c4
Canceled,10-10-2015,c6132410
Check-Out,14-11-2015,ebed4f4b
Check-Out,15-11-2015,0e8da294
Canceled,12-11-2015,31f47e7f
Check-Out,15-11-2015,9339d74c
Check-Out,15-11-2015,5fcfeaa2
Check-Out,15-11-2015,544dedf7
Check-Out,15-11-2015,e02b82cb
Check-Out,15-11-2015,abc8740b
Check-Out,16-11-2015,7745b49b
Canceled,09-11-2015,244481c7
Canceled,23-10-2015,8330f16f
Canceled,09-11-2015,df4eb4b9
Canceled,23-10-2015,a21b2ae8
Check-Out,14-11-2015,f0196012
Check-Out,13-11-2015,5.63E+75
Check-Out,13-11-2015,054875ae
Check-Out,14-11-2015,e9190c7f
Check-Out,14-11-2015,b354c125
Canceled,05-11-2015,d9df1493
Check-Out,15-11-2015,3d5b9081
Check-Out,14-11-2015,3ed8cfc5
No-Show,13-11-2015,5b3c22b0
Check-Out,15-11-2015,146abf31
Check-Out,15-11-2015,3da2f2b8
Canceled,05-11-2015,4ad507cd
Canceled,03-11-2015,80b42d05
Check-Out,18-11-2015,b28850c4
Canceled,14-11-2015,a3d0c97c
Check-Out,22-11-2015,0935ed42
Check-Out,17-11-2015,b7be018d
Check-Out,22-11-2015,2406ce97
Canceled,23-09-2015,079c9360
Canceled,05-11-2015,02991a49
Canceled,26-10-2015,9191cff1
Check-Out,16-11-2015,988a2b33
Check-Out,16-11-2015,29806b68
Check-Out,16-11-2015,76fe7a90
Canceled,30-10-2015,2f60050d
Canceled,30-10-2015,5b657ea1
Canceled,30-10-2015,bd5af786
Canceled,02-11-2015,10b83a55
Canceled,31-08-2015,b5e06e8a
Canceled,04-09-2015,c8eca9b2
Canceled,10-10-2015,fe6105b4
Canceled,29-08-2015,9ad6041e
Check-Out,17-11-2015,aba5d446
Check-Out,19-11-2015,2c19d37f
Check-Out,21-11-2015,ed3057a5
Canceled,08-10-2015,c902bf3b
Check-Out,20-11-2015,1b681445
Check-Out,21-11-2015,7e7fefde
Check-Out,24-11-2015,2f667f94
Check-Out,24-11-2015,36a8c565
Check-Out,24-11-2015,8cd34b0a
Canceled,05-11-2015,17376126
Check-Out,24-11-2015,66cfde2d
Check-Out,24-11-2015,50f72efc
Check-Out,24-11-2015,009f3634
Check-Out,24-11-2015,fae2022e
Check-Out,24-11-2015,38f71db3
Check-Out,24-11-2015,526cd373
Check-Out,24-11-2015,e810c81e
Check-Out,24-11-2015,89c6d2e7
Check-Out,24-11-2015,a616be11
Check-Out,24-11-2015,f549a0f8
Check-Out,24-11-2015,3274b687
Check-Out,24-11-2015,c353d89b
Check-Out,24-11-2015,e872f8b9
Check-Out,24-11-2015,7375c91a
Check-Out,24-11-2015,baeccda9
Check-Out,24-11-2015,2932e6ce
Check-Out,24-11-2015,75a625fb
Check-Out,24-11-2015,772a405a
Check-Out,24-11-2015,f87200bb
Canceled,17-11-2015,cc7877d5
Check-Out,24-11-2015,ec0f721f
Check-Out,24-11-2015,53a19a86
Check-Out,24-11-2015,f8f93d7c
Check-Out,25-11-2015,8267ecac
Check-Out,21-11-2015,5f4fb578
Check-Out,22-11-2015,dd04bbe6
Canceled,16-11-2015,0485b0df
Check-Out,22-11-2015,a6ed0490
Check-Out,23-11-2015,8682fdfc
Check-Out,23-11-2015,9b376e1d
Canceled,08-10-2015,ffcabbac
Check-Out,23-11-2015,1219e10d
Canceled,23-07-2015,1638adc5
Check-Out,22-11-2015,cbd82f35
Check-Out,22-11-2015,19cedd33
Check-Out,22-11-2015,63b07ea2
Canceled,14-11-2015,a92fe625
Canceled,08-10-2015,2e162f35
Canceled,08-10-2015,ac67b3fb
Check-Out,22-11-2015,41691f19
Check-Out,22-11-2015,8b91b4b7
Check-Out,22-11-2015,0da0915a
Check-Out,22-11-2015,1d6233c3
Canceled,08-10-2015,0cb22406
Canceled,08-10-2015,ffafa42c
Check-Out,22-11-2015,969d72ce
Canceled,14-11-2015,da7e06bf
Canceled,14-11-2015,fbfcba02
Canceled,02-09-2015,da287e0d
Canceled,08-10-2015,2e2a2875
Canceled,08-10-2015,970e0c6d
Check-Out,22-11-2015,62633007
Check-Out,22-11-2015,6a39b92e
Canceled,14-11-2015,f982b22b
Check-Out,22-11-2015,78ddbd5a
Canceled,17-11-2015,db62694e
Check-Out,22-11-2015,49818a3d
Check-Out,22-11-2015,399c9203
Canceled,08-10-2015,b8c158a5
Canceled,08-10-2015,98dea6df
Canceled,08-10-2015,863a29c5
No-Show,20-11-2015,badaf2f7
Check-Out,22-11-2015,50aa31f9
Check-Out,22-11-2015,1ba679e4
Canceled,14-11-2015,faf7e28b
Canceled,14-11-2015,c6a28c43
Canceled,08-10-2015,f5264ecb
Canceled,17-11-2015,c065e074
Check-Out,22-11-2015,d8714ac4
Canceled,14-11-2015,18b3f29e
Canceled,13-10-2015,6e8c515b
Check-Out,23-11-2015,3db481dd
Canceled,17-09-2015,4a78042a
